 34     0.02735213    -0.01555793    -0.02664279     0.00290548    -0.00149978     0.00233325
 35    -0.01304112     0.00275289    -0.00170261    -0.00174444     0.00099624    -0.00150376
 36    -0.01321552     0.01347331     0.02374628    -0.00145465     0.00079147    -0.00087853
 37     0.00504862    -0.00288915     0.00845482     0.00163957    -0.00012661     0.00034252
 38    -0.01061807     0.00210153     0.00045772    -0.00080604     0.00005575    -0.00010237
 39     0.00433977     0.00104835    -0.00845767    -0.00096577     0.00006690    -0.00022449
 40    -0.03311931    -0.00246947    -0.00633229     0.00187001     0.00100388     0.00058193
 41     0.02410908     0.00569461     0.00910118    -0.00113667    -0.00062283    -0.00037021
 42     0.00306744    -0.00419779    -0.00056779    -0.00081634    -0.00052724    -0.00030828
 43    -0.04321412    -0.01092656    -0.02483828     0.00423291     0.00175092    -0.00056351
 44    -0.00189154     0.00204444     0.01231964    -0.00216703    -0.00076309     0.00058996
 45     0.04688469     0.01018979     0.00963408    -0.00174333    -0.00067714     0.00020433
 46     0.00014353    -0.00669987    -0.00187955     0.00836547     0.00147905    -0.00289608
 47    -0.00143249    -0.00301178    -0.00493957    -0.00399341    -0.00120636     0.00046964
 48     0.00538255     0.00475372     0.00422773    -0.00296342    -0.00065777     0.00205279
 49    -0.01435434    -0.03507542    -0.02689009     0.00243770     0.00096698     0.00008814
 50     0.00953640     0.01951825     0.02512796    -0.00109148    -0.00050543    -0.00012384
 51     0.00429619     0.00587783     0.00119684    -0.00143260    -0.00047332    -0.00011820
 52     0.01342459    -0.00481814    -0.03933687     0.00267876    -0.00017762     0.00073065
 53    -0.00243369    -0.00753287    -0.00225312    -0.00152342     0.00023262    -0.00037872
 54    -0.01001232     0.00784514     0.04134830    -0.00129609     0.00007130    -0.00050195
 55    -0.00364188     0.00040531     0.01066332     0.00394836    -0.00088639    -0.00073291
 56     0.00245729    -0.00191583    -0.00148463    -0.00244025     0.00065260     0.00052233
 57     0.00565709     0.00120476    -0.00887715    -0.00187600     0.00027541     0.00049885
 58    -0.00809493     0.00307859    -0.00396951     0.00327388     0.00178798     0.00126269
 59     0.01054103    -0.00128637     0.00158766    -0.00184896    -0.00072674    -0.00058621
 60     0.00331893     0.00553267    -0.00025102    -0.00190075    -0.00122970    -0.00067883
